spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,
2cZ00x4yqQtDl4AQIHMb1y,Laisse-moi tranquille.,Damso,10,0,40,France,2024-11-19,65,True,216973,J'AI MENTI.,2024-11-15,0.622,0.571,11,-7.833,0,0.336,0.607,0,0.131,0.649,139.736,4,
6zLzNEyVqtyZoohE75maSy,Diva,Averagekidluke,1,0,49,Finland,2024-11-19,57,False,151500,Diva,2024-11-15,0.621,0.762,10,-6.052,0,0.0807,0.294,0.00912,0.314,0.363,129.926,4,
5A5sHRQoeJHzMULQGPLoOV,Marraskuu,ibe,2,0,-1,Finland,2024-11-19,66,False,183789,Marraskuu,2024-11-01,0.728,0.711,2,-4.275,1,0.0524,0.232,0.143,0.111,0.553,96,4,
7fdNCtxfZArtOZK3hLqqm3,Taikuri,Turisti,3,0,-1,Finland,2024-11-19,66,True,176788,ROADMAN,2024-09-20,0.72,0.804,4,-3.377,0,0.061,0.0579,0,0.298,0.677,145.037,4,
5tfW3t4zAZoeftsKQI0jD0,Täs mä oon,Mirella,4,0,-1,Finland,2024-11-19,63,False,182505,Kunpa oisin kertonut,2024-10-31,0.503,0.416,11,-8.935,0,0.055,0.599,0.031,0.172,0.163,146.912,4,
2Ug8JxGX2SIRfsYogycZJc,Seireeni,Mirella,5,0,-1,Finland,2024-11-19,60,False,222480,Kunpa oisin kertonut,2024-10-31,0.533,0.676,4,-5.442,0,0.0339,0.0904,0.000207,0.103,0.195,89.989,4,
3Pf2yQgJ1B8vKgPFd1oOXC,Iha miten vaa,"Ares, Averagekidluke, Turisti",6,0,2,Finland,2024-11-19,61,True,196837,Iha miten vaa,2024-10-25,0.758,0.754,11,-3.388,0,0.0597,0.0296,0.00000271,0.0824,0.497,100.014,4,
4SzyvEZEyXIYiIe4rpsxcO,Sata shottii,Etta,7,0,0,Finland,2024-11-19,61,False,145053,Tähtisumua,2024-10-18,0.562,0.704,1,-5.31,0,0.0772,0.056,0,0.0882,0.551,79.941,4,
4n6PzDyWGkjAVRl74aR8Pb,Ne oli vääräs (feat. Turisti),"Sliki, Turisti",8,1,-3,Finland,2024-11-19,56,False,170021,EXIT,2024-11-08,0.803,0.655,8,-5.324,1,0.0511,0.135,0,0.0928,0.425,99.996,4,
6jRJ1RAvdNxC1TG03VRFVg,On / Off,Averagekidluke,9,2,6,Finland,2024-11-19,61,True,135428,YUNO,2024-08-30,0.718,0.673,8,-6.528,0,0.0449,0.374,0.527,0.118,0.868,140.051,4,
5jw1cv3MgIDqrsbrBYFt2e,V!ttu,Sexmane,10,0,40,Finland,2024-11-19,49,False,161138,Sanansaattaja,2024-11-15,0.755,0.598,0,-5.162,0,0.0414,0.238,0,0.0869,0.489,96.041,4,
7lcbpfihslisNObKdHjyLo,IA,"Clarent, Mora",1,0,0,Spain,2024-11-19,80,True,240000,IA,2024-10-17,0.706,0.631,0,-5.812,0,0.0366,0.656,0,0.227,0.289,111.93,4,
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",2,1,48,Spain,2024-11-19,78,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,0.0000127,0.139,0.343,105.008,4,
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",3,-1,-1,Spain,2024-11-19,83,True,130880,LA PANTERA NEGRA (DELUXE),2024-10-17,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4,
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,4,0,1,Spain,2024-11-19,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",5,0,-2,Spain,2024-11-19,89,True,224022,PRIMERA MUSA,2024-09-20,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4,
6aO53Wsz32bgMBytw6pIYm,Se Pone Las Nike,Cano,6,0,8,Spain,2024-11-19,69,False,159375,Triana,2024-10-24,0.686,0.723,7,-5.015,0,0.0359,0.451,0.00021,0.0884,0.646,128.048,4,
1uFW6czrHk5PsK3s6gOI7C,Se Fue,"Rauw Alejandro, Laura Pausini",7,1,43,Spain,2024-11-19,74,False,240179,Cosa Nuestra,2024-11-15,0.689,0.743,8,-2.817,1,0.0328,0.0694,0,0.0966,0.138,119.957,4,
2mnehJ4xPqFe4cNi7BG2rc,STAR,JC Reyes,8,-1,2,Spain,2024-11-19,72,False,156000,KM 33,2024-10-18,0.685,0.615,2,-5.119,1,0.0661,0.358,0,0.45,0.0808,113.145,4,
03IpZ9yqJlo3EIgDQUgBSF,Nueva Era,"Duki, Myke Towers",9,0,-5,Spain,2024-11-19,82,True,217547,AMERI,2024-10-31,0.556,0.724,0,-3.165,1,0.119,0.267,0,0.217,0.681,101.097,3,
0glj70T9fN3kyJzYmTKzy1,Duro De Verdad pt.2,"Los Sufridos, Bad Gyal",10,0,-2,Spain,2024-11-19,76,False,204303,Duro De Verdad pt.2,2024-09-12,0.74,0.738,4,-6.495,0,0.0495,0.0756,0.0015,0.0557,0.908,158.026,4,
2nQeY3iJpE57Rnc7r8z2Qx,انا من غيرك,Bahaa Sultan,1,0,4,Egypt,2024-11-19,59,False,211714,انا من غيرك,2024-10-24,0.612,0.539,5,-9.14,0,0.0396,0.446,0.00000165,0.166,0.284,100.196,4,
0kZtRxxBDbMO4vZApAiNOZ,اتنسينا,Youssif Elashry,2,0,-1,Egypt,2024-11-19,64,False,151426,اخر ما تبقي من احزاني,2024-10-24,0.641,0.389,7,-11.462,1,0.0777,0.903,0,0.0816,0.635,163.904,4,
2Cs1t49qL52fPt6ikx15wp,KEBDA,"Afroto, ONUY",3,0,-1,Egypt,2024-11-19,65,False,170769,أفضل أغانى 2024,2024-07-24,0.875,0.67,7,-3.601,1,0.335,0.446,0,0.101,0.819,103.933,4,
5LcThJzvvRzOZZb4apH9Px,Ana Meen,زاد,4,1,0,Egypt,2024-11-19,63,False,189567,Ana Meen,2024-05-13,0.58,0.338,7,-11.905,0,0.0267,0.181,0.00000171,0.345,0.522,95.133,4,
77KkVJB8SLW6mZvYOxYWV6,عشري بيعني انا,Magdy El Zahar,5,-1,-2,Egypt,2024-11-19,64,False,227878,عشري بيعني انا,2024-06-02,0.827,0.93,6,-0.612,0,0.124,0.276,0,0.309,0.859,112.003,4,
0rDNeS6IwKi1oMrtkEc5S0,Yazmeely,Ilmond,6,0,0,Egypt,2024-11-19,63,False,196806,Ya Kahera,2023-07-20,0.706,0.467,5,-9.396,0,0.0401,0.575,0,0.112,0.224,100.045,4,
3tfiVsnpCzewE8rPpsRIL6,عالعموم,Shehab,7,0,0,Egypt,2024-11-19,63,False,164123,عالعموم,2024-02-27,0.719,0.556,10,-11.283,0,0.253,0.276,0,0.123,0.406,116.996,4,
2FFtVrD5IEy4pgY1DFz8nV,انتي فاكره نفسك ايه ؟,Youssif Elashry,8,0,0,Egypt,2024-11-19,61,False,138681,انتي فاكره نفسك ايه ؟,2023-06-22,0.735,0.512,5,-10.825,0,0.274,0.733,0.00000122,0.0978,0.729,104.966,4,
2OSxxCfS81wcds5RbQ0Ztq,حبيبي ليه,TUL8TE,9,0,0,Egypt,2024-11-19,65,False,120145,كوكتيل غنائي للفنان تووليت حصرياً لحبايب قلبي,2024-07-25,0.61,0.86,5,-7.217,0,0.0362,0.019,0.0311,0.234,0.777,131.854,4,
2Heqj9jtxarmecKxycGSWn,هيجيلي موجوع,Tamer Ashour,10,0,1,Egypt,2024-11-19,64,False,210714,هيجيلي موجوع,2024-01-11,0.556,0.675,1,-6.85,0,0.0564,0.487,0.0000353,0.102,0.742,167.826,4,
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,1,1,2,Estonia,2024-11-19,93,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,
1Bv5Gdvm899YYmjQg94172,hr maakler,"triibupasta, White Girl",2,-1,0,Estonia,2024-11-19,47,False,190243,hr maakler,2024-10-01,0.566,0.95,1,-4.146,0,0.0573,0.00183,0.0495,0.0744,0.876,163.984,4,
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",3,0,1,Estonia,2024-11-19,92,True,256000,Timeless,2024-09-27,0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",4,0,4,Estonia,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,5,1,1,Estonia,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,6,1,3,Estonia,2024-11-19,97,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",7,3,7,Estonia,2024-11-19,84,True,190285,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,0.47,0.652,2,-9.629,1,0.0561,0.0831,0.0000408,0.175,0.104,141.981,4,
42L8fRwgmWXnNcq1R5QsJr,6llekas,triibupasta,8,-3,-3,Estonia,2024-11-19,42,False,226415,6llekas,2024-06-10,0.756,0.87,5,-10.156,0,0.18,0.00576,0.00000162,0.215,0.96,159.005,4,
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",9,-1,-2,Estonia,2024-11-19,100,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3,
7AleqJvqrVBeQitkWntUUc,push it,"nublu, maria kallastu",10,-1,0,Estonia,2024-11-19,46,False,164640,push it,2024-05-30,0.814,0.727,11,-6.423,0,0.0579,0.056,0.00571,0.116,0.588,124.022,4,
3mg9jYNC1NihbthlglzrWP,57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",1,0,1,Ecuador,2024-11-19,83,True,298130,57,2024-11-08,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,4,
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",2,0,-1,Ecuador,2024-11-19,93,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,0.0000136,0.0787,0.471,112.648,3,
2btNsI4OvcVl7SAHQQDHFB,Mírame,"Blessd, Ovy On The Drums",3,0,4,Ecuador,2024-11-19,85,True,157453,Mírame,2024-04-17,0.717,0.656,7,-4.449,1,0.0797,0.141,0.0000296,0.0661,0.695,175.956,4,
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,4,0,1,Ecuador,2024-11-19,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",5,0,-1,Ecuador,2024-11-19,88,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4,
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",6,4,44,Ecuador,2024-11-19,74,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4,
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",7,0,-4,Ecuador,2024-11-19,83,True,130880,LA PANTERA NEGRA (DELUXE),2024-10-17,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4,
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",8,-2,42,Ecuador,2024-11-19,78,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,0.0000127,0.139,0.343,105.008,4,
13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,"W Sound, Blessd, Ovy On The Drums",9,0,-1,Ecuador,2024-11-19,82,True,142022,Soltera (W Sound 01),2024-08-06,0.734,0.578,1,-4.147,1,0.295,0.155,0.000242,0.113,0.88,199.997,4,
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",10,-2,-4,Ecuador,2024-11-19,84,True,225373,SE ME OLVIDA,2024-08-23,0.786,0.707,7,-4.386,0,0.0635,0.0399,0,0.121,0.691,82.045,4,
6s9PpYbExKlHuJ8JMyep21,Bing Bong,"Yailin la Mas Viral, Puyalo Pantera",1,0,1,Dominican Republic,2024-11-19,61,True,123591,Bing Bong,2024-11-06,0.92,0.797,10,-4.622,0,0.109,0.0087,0.000407,0.212,0.775,134.035,4,
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",2,0,48,Dominican Republic,2024-11-19,78,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,0.0000127,0.139,0.343,105.008,4,
7kysxhCfP7fFebn7iZU8Av,Party Prendio,Engel Montaz,3,2,0,Dominican Republic,2024-11-19,68,True,102592,Desire,2024-07-10,0.712,0.737,9,-5.833,0,0.29,0.256,0,0.182,0.501,168.137,4,
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",4,0,46,Dominican Republic,2024-11-19,74,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4,
2FFr0vdtqPBTK3RW0c7T5C,Cupido,"Engel Montaz, Kuv507, Latinnites Music",5,1,0,Dominican Republic,2024-11-19,72,False,215000,Desire,2024-07-10,0.914,0.601,11,-5.255,1,0.163,0.0888,0.00000462,0.264,0.648,96.041,4,
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",6,-3,-5,Dominican Republic,2024-11-19,89,True,224022,PRIMERA MUSA,2024-09-20,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4,
2MwztolEt0vNsp8tbnNbRs,Si Estoy Contigo - Bachata,Engel Montaz,7,6,0,Dominican Republic,2024-11-19,62,False,216827,Desire,2024-07-10,0.727,0.805,8,-5.301,1,0.0819,0.152,0,0.2,0.873,144.914,4,
5N7WygWmT8oIz5PqtLYFYz,Kikito,"Engel Montaz, Chimbala, Leo RD",8,3,1,Dominican Republic,2024-11-19,61,True,170084,Kikito,2022-03-22,0.905,0.866,2,-4.889,1,0.0767,0.0688,0.00473,0.282,0.793,118.068,4,
4xdl8WUxPsgG0gZdIP4yS8,Vamono Lejos,"Engel Montaz, Sacra Mr Melody",9,-2,-3,Dominican Republic,2024-11-19,61,True,187694,Vamono Lejos,2024-02-20,0.425,0.679,7,-5.276,1,0.205,0.236,0,0.177,0.503,85.19,4,
4h3i4yz7mkw1H9XG9VMkjQ,Vibrador,Engel Montaz,10,7,0,Dominican Republic,2024-11-19,64,True,186666,Desire,2024-07-10,0.695,0.704,6,-4.788,0,0.267,0.118,0.00261,0.136,0.577,179.873,4,
7px3lmdf4nzNEMt6zaQ5yJ,SAMMEN,"Marstein, Annika",1,0,0,Denmark,2024-11-19,71,True,178280,FRIHET I LENKER,2024-10-25,0.65,0.734,3,-6.332,0,0.163,0.243,0.0000815,0.084,0.339,105.199,4,
2f82yXiMKGkX2CtbkhgtvT,Tinka,"Burhan G, Frida Brygmann",2,1,4,Denmark,2024-11-19,47,False,201920,Et Barn Af Jul,2019-11-15,0.565,0.639,4,-6.599,1,0.0301,0.385,0,0.105,0.427,90.981,4,
7CW3Tjll8pUMZxsuo8GZgV,Tænker Ik På Andre (feat. URO),"Suspekt, URO",3,-1,-1,Denmark,2024-11-19,65,False,203500,Tænker Ik På Andre (feat. URO),2024-08-30,0.707,0.809,8,-8.022,0,0.0705,0.182,0.00000511,0.128,0.836,89.988,4,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4,1,8,Denmark,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,5,1,6,Denmark,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
1ZatLEMZsAslxDA5zw3S6V,Tro På Det,"Lamin, Ukendt Kunstner",6,-2,-3,Denmark,2024-11-19,64,False,178930,SkyLL,2024-09-19,0.784,0.471,1,-8.511,0,0.107,0.279,0,0.194,0.609,125.109,4,
1t11cr48B1olNdfs2TlxHE,Julehjertets Hemmelighed,Malte Ebert,7,1,8,Denmark,2024-11-19,54,False,189356,Julehjertets Hemmelighed,2022-11-11,0.581,0.519,2,-7.16,1,0.026,0.411,0,0.144,0.185,88.967,4,
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,8,3,11,Denmark,2024-11-19,81,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.117,0.0489,0,0.291,0.592,191.868,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,9,3,0,Denmark,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
0wm3wOmYpTILjqyHzDDJIp,Der' Noget I December,Rasmus Seebach,10,3,15,Denmark,2024-11-19,53,False,215731,Verden Ka' Vente,2015-11-06,0.835,0.425,5,-8.806,1,0.0367,0.538,0,0.08,0.779,96.001,4,
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,1,0,49,Germany,2024-11-19,75,True,190427,From Zero,2024-11-15,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4,
4495xO2HkmqoYIxQO2FvAH,Ma Baby,Jazeek,2,1,-1,Germany,2024-11-19,72,False,138000,Ma Baby,2024-11-08,0.685,0.775,4,-6.502,0,0.0621,0.00946,0.00616,0.135,0.0786,100.012,4,
2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,Linkin Park,3,-1,47,Germany,2024-11-19,74,False,167012,From Zero,2024-11-15,0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.488,127.939,4,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4,5,10,Germany,2024-11-19,85,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4,
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,5,7,10,Germany,2024-11-19,71,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,
1v1cijv1qjMJ5o9OvMWACS,Fata Morgana,Nina Chuba,6,-1,-1,Germany,2024-11-19,71,False,164585,Fata Morgana,2024-11-08,0.794,0.625,4,-7.278,0,0.0444,0.347,0,0.107,0.703,117.971,4,
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,7,1,-4,Germany,2024-11-19,93,True,166300,The Secret of Us (Deluxe),2024-10-18,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4,
6i5qhmmF9UNUBRyrPSGn4m,Two Faced,Linkin Park,8,-4,42,Germany,2024-11-19,75,False,183584,From Zero,2024-11-15,0.51,0.945,1,-5.405,1,0.0804,0.000658,0.0000048,0.0413,0.323,91.906,4,
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",9,4,0,Germany,2024-11-19,98,False,169917,APT.,2024-10-18,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4,
3k4gjmYNJugQRlh2aounZ9,Over Each Other,Linkin Park,10,-4,40,Germany,2024-11-19,74,False,170445,From Zero,2024-11-15,0.55,0.789,10,-4.634,1,0.0382,0.00241,0,0.428,0.317,147.947,4,
6gj6FXx7jZXOOdLX4aNaSK,Syndrom,Viktor Sheen,1,0,2,Czech Republic,2024-11-19,62,False,166299,Impostor syndrom,2024-11-08,0.826,0.711,10,-5.649,0,0.0722,0.374,0.00579,0.0718,0.557,127.102,4,
63t5KcNc6sOvyo0leRzueh,Ohnivej kruh,Viktor Sheen,2,0,-1,Czech Republic,2024-11-19,62,False,130909,Impostor syndrom,2024-11-08,0.62,0.656,4,-5.374,0,0.13,0.063,0.00000763,0.0806,0.143,77.018,4,
0fGiTi5MT5MN2UgHYj9YK2,Pro štěstí,Ektor,3,1,47,Czech Republic,2024-11-19,54,False,167213,SATIVA,2024-11-11,0.758,0.682,10,-6.004,1,0.163,0.165,0,0.133,0.208,102.02,4,
71oYEUUlOT1ANUqHei1dKO,Převlečená žízeň,Viktor Sheen,4,1,-2,Czech Republic,2024-11-19,62,True,173114,Impostor syndrom,2024-11-08,0.737,0.843,7,-6.061,0,0.0484,0.31,0.0000439,0.393,0.216,122.02,4,
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,5,-2,45,Czech Republic,2024-11-19,75,True,190427,From Zero,2024-11-15,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4,
7jAC1Ifo1Qpsf8pKW02ata,Roleplay,Viktor Sheen,6,0,-2,Czech Republic,2024-11-19,61,True,172800,Impostor syndrom,2024-11-08,0.648,0.62,8,-6.025,0,0.34,0.149,0.00000415,0.0837,0.465,123.65,4,
2UD4l3evthKlDOM6HSrc9N,Cígo a káva (feat. Saul),"Viktor Sheen, Saul",7,0,-2,Czech Republic,2024-11-19,61,True,183428,Impostor syndrom,2024-11-08,0.752,0.685,1,-5.798,1,0.0591,0.0234,0.621,0.114,0.201,139.995,4,
1nwKq6t4wpKLK2bWkDVm3e,Pátky,Viktor Sheen,8,1,-1,Czech Republic,2024-11-19,61,True,188571,Impostor syndrom,2024-11-08,0.808,0.784,8,-6.467,0,0.0863,0.616,0.000145,0.133,0.793,139.946,4,
5uyUYBf12MoDctqYKEUFti,GHETTO ROMANTIKA,Hard Rico,9,1,5,Czech Republic,2024-11-19,58,True,153070,GLOBAL,2024-10-18,0.879,0.766,5,-5.832,0,0.061,0.0212,0.000068,0.0988,0.886,127.132,4,
2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,Linkin Park,10,-2,40,Czech Republic,2024-11-19,74,False,167012,From Zero,2024-11-15,0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.488,127.939,4,
3mg9jYNC1NihbthlglzrWP,57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",1,0,0,Costa Rica,2024-11-19,83,True,298130,57,2024-11-08,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,4,
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",2,2,48,Costa Rica,2024-11-19,74,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4,
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",3,-1,47,Costa Rica,2024-11-19,78,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,0.0000127,0.139,0.343,105.008,4,
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,4,3,0,Costa Rica,2024-11-19,93,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4,
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",5,0,-3,Costa Rica,2024-11-19,89,True,224022,PRIMERA MUSA,2024-09-20,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4,
1uFW6czrHk5PsK3s6gOI7C,Se Fue,"Rauw Alejandro, Laura Pausini",6,-3,44,Costa Rica,2024-11-19,74,False,240179,Cosa Nuestra,2024-11-15,0.689,0.743,8,-2.817,1,0.0328,0.0694,0,0.0966,0.138,119.957,4,
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",7,3,-4,Costa Rica,2024-11-19,83,True,130880,LA PANTERA NEGRA (DELUXE),2024-10-17,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4,
2btNsI4OvcVl7SAHQQDHFB,Mírame,"Blessd, Ovy On The Drums",8,0,2,Costa Rica,2024-11-19,85,True,157453,Mírame,2024-04-17,0.717,0.656,7,-4.449,1,0.0797,0.141,0.0000296,0.0661,0.695,175.956,4,
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",9,0,-2,Costa Rica,2024-11-19,88,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4,
2eQFYGegTZaObk2kuBz83Z,Tú Con Él,Rauw Alejandro,10,-4,40,Costa Rica,2024-11-19,74,False,289131,Cosa Nuestra,2024-11-15,0.736,0.888,7,-4.518,1,0.0408,0.243,0.000205,0.239,0.788,93.05,4,
3mg9jYNC1NihbthlglzrWP,57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",1,0,0,Colombia,2024-11-19,83,True,298130,57,2024-11-08,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,4,
13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,"W Sound, Blessd, Ovy On The Drums",2,0,0,Colombia,2024-11-19,82,True,142022,Soltera (W Sound 01),2024-08-06,0.734,0.578,1,-4.147,1,0.295,0.155,0.000242,0.113,0.88,199.997,4,
2btNsI4OvcVl7SAHQQDHFB,Mírame,"Blessd, Ovy On The Drums",3,0,1,Colombia,2024-11-19,85,True,157453,Mírame,2024-04-17,0.717,0.656,7,-4.449,1,0.0797,0.141,0.0000296,0.0661,0.695,175.956,4,
2ALQyXMC26Vew7JX7ert9M,POLOS OPUESTOS REMIX - BLESSD VERSION,"Blessd, Kris R.",4,1,1,Colombia,2024-11-19,72,True,216000,POLOS OPUESTOS REMIX (BLESSD VERSION),2024-10-09,0.535,0.545,9,-7.98,0,0.2,0.39,0,0.0648,0.553,118.994,5,
